"2601916342","81241310","BLUE","20","7","0","false","false","true","false","false","false","11075","9350","1","3092","2049","3190","3024","1327","3082","3340","0","1","1","0","1","15","7705","1556","10759","9","0","0","0","0","9920","907","10011","0","0","0","17626","2464","20771","13175","126","21","2","0","0","0","0","0","0","1","27","true"
"2601916342","39320865","BLUE","5","5","1","false","false","false","true","false","false","17525","16275","1","3142","3156","1321","1412","3071","1011","3363","3","15","0","7","2","18","9455","3963","10326","61","112","12","100","0","218955","25438","27690","0","0","0","245956","32374","38495","13939","813","1","3","0","17545","2972","478","0","0","2","15","true"
"2601916342","70507069","BLUE","17","5","0","false","false","true","false","false","false","12622","10950","0","3042","2032","3047","3156","3078","0","3340","1","2","815","2","1","17","18849","6265","10735","164","18","8","10","0","126488","16979","13840","0","0","0","145534","23245","24843","8604","960","1","1","0","196","0","268","0","0","1","10","true"
"2601916342","33624941","BLUE","4","10","0","false","false","false","false","false","false","13204","11500","0","1055","3031","3006","1055","3046","3036","3340","1","3","841","2","1","16","753","0","13676","188","12","1","11","0","152604","12096","17099","0","0","0","166137","15949","30854","2849","9","1","2","0","12779","3853","78","0","0","0","12","true"
"2601916342","34581727","BLUE","11","5","2","false","true","false","false","false","false","16770","15450","1","3157","1026","3020","3285","3089","3165","3340","2","20","0","14","2","17","103265","36542","8844","137","1","0","1","0","29050","2023","9803","0","0","0","133024","39070","18925","2202","54","1","2","0","708","504","278","0","0","0","12","true"
"2601916342","26590564","PURPLE","10","9","0","false","false","false","false","false","false","10913","10945","0","3158","3092","3190","3191","3070","1058","3340","0","3","0","0","1","15","69437","13529","9987","58","0","0","0","0","10089","1340","6429","0","0","0","80064","15408","16459","772","545","1","0","0","538","538","42","0","1","0","14","false"
"2601916342","55737907","PURPLE","4","9","0","false","false","false","false","false","false","10841","11100","0","3025","3285","3158","3065","1028","1028","3340","0","3","0","0","1","16","70909","11520","7842","156","0","0","0","0","33471","3096","23164","0","0","0","106555","14617","35363","10323","998","60","0","0","2175","0","4357","0","0","0","11","false"
"2601916342","57788969","PURPLE","8","10","0","false","false","false","false","false","false","13875","13170","0","1055","3140","3508","3158","3087","3031","3340","2","10","721","7","1","15","29518","3756","13512","203","12","2","10","0","130783","22292","13359","0","0","0","160649","26048","27648","3352","229","3","0","0","348","0","777","0","0","1","13","false"
"2601916342","37804550","PURPLE","4","6","0","false","false","false","false","true","false","12091","11585","0","3001","3157","3174","3020","1052","1026","3340","2","6","0","3","1","16","111322","20666","7046","196","9","0","9","0","24612","2410","15485","0","0","0","135934","23077","23421","2562","363","1","0","0","0","0","889","0","0","0","10","false"
"2601916342","60077837","PURPLE","4","9","1","false","false","false","false","false","true","11884","11550","0","3931","3111","3065","1031","3124","1011","3364","1","10","335","4","2","15","36234","4867","9940","38","69","4","65","0","74504","13072","23574","0","0","0","123917","18505","34777","10689","836","1","1","0","13179","564","1262","0","4","6","8","false"
