"2464476812","20221503","BLUE","7","9","1","false","true","false","false","false","false","10924","11055","0","1401","3211","3111","2043","3053","3742","3340","1","5","0","2","2","15","45758","6249","19811","61","52","3","49","0","63178","7685","18851","0","0","0","116221","15487","39944","4430","1315","1","0","0","7284","1552","1282","0","4","4","16","false"
"2464476812","28352560","BLUE","8","8","1","false","false","false","false","false","false","15342","15000","0","3040","3027","3151","3020","1058","3135","3363","2","10","1227","5","2","17","178258","31564","18815","237","22","0","22","0","11058","669","15348","0","0","0","189380","32233","36313","13567","3776","1","0","0","64","0","2149","0","0","1","13","false"
"2464476812","175800","BLUE","13","8","0","false","false","false","false","false","false","14067","13900","0","3153","3085","3006","3031","3033","0","3363","0","2","448","0","1","17","4065","3253","8942","258","32","0","32","0","197736","23627","13700","0","0","0","204649","27964","23739","3896","2491","4","0","0","2848","1084","1095","0","0","1","13","false"
"2464476812","36151476","BLUE","5","10","0","false","false","false","false","false","false","10322","9450","0","1055","3071","1053","3025","3111","1036","3340","1","4","450","2","1","15","2158","817","9682","110","1","1","0","0","65637","9950","15903","0","0","0","72872","14699","30044","4910","528","4","0","0","5076","3932","4459","0","0","2","9","false"
"2464476812","60077837","BLUE","13","11","0","false","false","false","false","false","false","8859","8950","0","3067","3117","3105","2303","3110","2043","3364","0","0","0","0","0","13","7187","3688","19637","28","0","0","0","0","6555","1099","14595","0","0","0","17392","4788","36017","15958","668","5","0","0","3649","0","1784","0","4","4","27","false"
"2464476812","20207272","PURPLE","18","6","0","false","false","false","false","false","false","16042","13750","0","3040","3116","1311","3285","1026","1058","3363","2","9","0","4","1","18","182474","38548","14055","179","37","11","26","0","22996","1138","8169","0","0","0","205471","39687","22633","7704","4366","3","1","0","0","0","408","0","0","2","15","true"
"2464476812","23425731","PURPLE","19","2","2","false","false","false","false","false","false","15248","13775","0","1402","1320","3116","3065","3742","1028","3364","3","9","0","5","2","17","98952","18842","8645","56","63","22","41","0","31433","2820","19652","0","0","0","143151","22750","29025","10401","1224","1","2","0","12765","1088","727","0","0","3","10","true"
"2464476812","19545785","PURPLE","11","4","4","false","false","false","true","false","false","18710","17350","2","3083","3065","3026","3742","3111","3071","3340","4","16","0","7","2","18","2700","2289","8092","295","2","2","0","0","215188","22942","25159","0","0","0","234610","34266","37095","7177","762","1","2","0","16721","9034","3843","0","2","3","17","true"
"2464476812","22139331","PURPLE","26","4","0","false","false","false","false","true","false","11545","9800","1","3401","2049","3028","3050","3190","3117","3364","0","0","314","0","0","14","13925","7332","9657","34","5","1","4","0","11036","1435","12961","0","0","0","29742","8767","23204","3191","570","3","1","0","4780","0","585","0","0","3","22","true"
"2464476812","22279840","PURPLE","19","5","2","false","false","false","false","false","true","15841","14125","0","1055","3508","3006","3139","3031","3086","3363","4","12","871","3","2","16","32404","7528","6649","169","14","5","9","0","130143","26673","13606","0","0","0","164003","34849","21261","4999","447","4","3","0","1456","648","1005","0","1","2","13","true"
