"1684361279","40046101","BLUE","20","10","0","false","false","false","false","true","false","9393","8590","0","3401","3110","2049","3117","1011","1057","3340","0","1","0","0","1","15","18362","11253","25050","30","0","0","0","0","8463","3123","15303","0","3","0","30316","14377","41336","2093","1423","4","0","0","3489","0","981","0","0","0","19","false"
"1684361279","19617538","BLUE","4","9","1","false","false","false","false","false","false","11937","11425","0","3275","3100","3191","3128","1058","0","3340","2","10","0","3","3","17","68361","16306","13841","195","2","0","2","0","29411","3763","10465","0","2","0","99016","20874","25023","1341","175","1","0","1","1244","804","716","0","0","0","5","false"
"1684361279","27361647","BLUE","6","11","3","false","true","false","false","false","true","14187","13340","0","3153","3142","3031","1036","3275","1037","3340","2","14","744","6","2","16","9832","3136","17667","206","4","2","2","0","141138","27139","14444","0","0","0","150971","30276","32521","3085","23","2","1","0","0","0","410","0","0","0","2","false"
"1684361279","59858618","BLUE","8","8","0","false","false","false","false","false","false","8390","7710","0","3143","0","0","3209","3265","0","3341","0","1","0","0","1","15","26841","2338","13677","45","63","4","59","0","74988","7065","21708","0","4","0","120656","10704","35942","5063","1129","1","0","0","18825","1301","556","0","0","0","4","false"
"1684361279","60077837","BLUE","5","14","0","false","false","false","false","false","false","7884","7710","0","3153","3009","2003","3044","3082","0","3340","0","2","0","0","1","15","5582","2799","13600","89","1","1","0","0","45692","7431","19368","0","4","0","55117","12268","33117","4625","330","1","0","0","3842","2037","148","0","2","0","12","false"
"1684361279","21051042","PURPLE","17","7","3","false","false","true","false","false","false","17464","15765","0","3157","3040","3020","3089","3135","3165","3340","4","18","659","8","2","18","148068","53197","8022","171","4","4","0","0","6550","550","7838","0","4","0","156122","55251","16318","310","565","1","0","0","1503","1503","456","0","0","0","10","true"
"1684361279","45991766","PURPLE","14","7","0","false","false","true","false","false","false","14927","13730","1","3508","3250","3031","3085","3026","0","3340","2","8","781","3","1","18","13082","2465","4412","177","17","7","10","0","145367","19843","10789","0","0","0","158906","22537","15711","2059","329","4","1","0","456","228","508","0","0","0","3","true"
"1684361279","22173053","PURPLE","14","6","1","false","false","false","false","false","false","15016","13285","1","3110","3263","3025","3065","3068","0","3340","2","9","0","4","3","18","26585","9406","10248","223","8","4","4","0","146379","16191","25507","0","0","0","173201","25833","37626","1950","2272","1","4","1","236","236","1870","0","0","0","6","true"
"1684361279","187325","PURPLE","26","5","0","false","false","true","false","false","false","12834","11500","0","2045","3401","3222","0","3117","3110","3364","1","5","0","2","1","17","22794","11978","9070","30","1","1","0","0","12190","2804","17940","0","4","0","34984","14782","27426","2036","692","5","3","0","0","0","415","0","2","2","21","true"
"1684361279","20688048","PURPLE","12","3","2","false","false","false","true","false","false","15784","13448","2","3078","3153","3160","3172","3280","0","3341","2","12","565","7","3","18","103267","6083","6006","58","117","24","93","0","94816","10810","23867","0","0","0","212822","17737","31005","3415","569","1","1","1","14738","844","1131","0","0","1","7","true"
