"2040098564","43291245","BLUE","2","8","0","false","false","false","false","false","false","6837","6490","0","3057","2045","3069","3270","2003","0","3341","0","2","0","0","1","12","11408","4480","9220","13","0","0","0","0","5317","1867","11072","0","0","0","16725","6348","20578","1833","49","1","0","0","0","0","285","0","0","2","25","false"
"2040098564","24357250","BLUE","2","9","0","false","true","false","false","false","false","11639","11000","0","3714","3153","3087","3250","1037","0","3340","1","3","832","2","1","15","15383","224","7694","104","66","3","63","0","149406","6628","21208","0","0","0","182565","8364","29837","1317","94","1","2","0","17775","1511","934","0","0","1","6","false"
"2040098564","21080688","BLUE","4","10","0","false","false","false","false","false","false","8265","8820","0","1056","3089","1052","3070","3111","1026","3340","0","1","0","0","1","13","51329","11519","10981","104","1","0","1","0","10628","271","5345","0","0","0","62292","12126","17042","424","1542","1","0","0","335","335","716","0","0","0","10","false"
"2040098564","44382575","BLUE","2","7","0","false","false","false","false","false","false","9485","9100","0","2041","3143","3142","3110","0","0","3340","1","2","1193","2","1","15","39826","2604","4819","138","7","1","6","0","78170","5172","20511","0","0","0","117997","7777","25796","180","303","1","0","0","0","0","466","0","0","0","1","false"
"2040098564","48920105","BLUE","3","9","0","false","false","false","false","false","false","10002","9790","0","3072","3006","1038","1018","3087","0","3340","1","4","607","2","1","14","32205","4589","7253","147","0","0","0","0","56510","7175","11197","0","0","0","89753","12714","19304","1218","456","1","0","0","1038","950","853","0","0","0","6","false"
"2040098564","60077837","PURPLE","4","2","4","false","false","false","false","false","false","17695","15205","0","3144","3250","3087","3031","3072","3710","3340","3","20","1012","11","4","18","44832","4962","5198","95","92","19","73","0","202930","24543","29137","1","0","0","263975","31285","35025","10305","848","1","0","1","16212","1779","688","0","0","1","10","true"
"2040098564","19380499","PURPLE","14","1","0","false","false","true","false","false","false","10742","9145","0","3157","3303","3020","2049","3027","3114","3342","1","4","0","4","1","15","30925","11617","4573","35","0","0","0","0","11184","1416","6305","0","1","0","42109","13034","11326","60","120","1","3","0","0","0","448","0","0","0","27","true"
"2040098564","51878527","PURPLE","0","2","0","false","false","false","false","false","false","9348","8455","0","1055","3153","3046","3006","1037","0","3340","0","1","354","0","1","14","0","0","1433","152","21","5","16","0","107534","2789","7951","0","0","0","113844","3340","9724","326","414","1","0","0","6310","551","340","0","0","0","4","true"
"2040098564","39998128","PURPLE","10","3","1","false","false","false","true","false","false","12629","11820","1","1056","3259","3089","3027","3165","3191","3340","3","9","0","4","2","16","112046","22137","9106","169","3","3","0","0","18047","1794","5732","0","0","0","130867","24706","15567","342","103","1","0","0","774","774","728","0","0","0","13","true"
"2040098564","18978790","PURPLE","8","4","1","false","false","false","false","false","false","13025","11710","0","3035","3071","3074","1057","1031","3158","3340","3","9","0","4","2","17","0","0","3106","202","20","10","10","0","162533","19053","15279","0","0","0","163039","19203","18978","825","119","1","0","0","506","150","591","0","0","0","6","true"
