"match ID","platform ID","queue type","season","time stamp","duration","winner(side)","champ ID","lane","role","win"
"2129583331","EUW1","RANKED_SOLO_5x5","SEASON2015","Fri May 29 02:49:58 CEST 2015","2313","BLUE","236","BOTTOM","DUO_CARRY","false"
"2128409832","EUW1","RANKED_SOLO_5x5","SEASON2015","Thu May 28 14:27:08 CEST 2015","2317","BLUE","421","JUNGLE","NONE","false"
"2128396047","EUW1","RANKED_SOLO_5x5","SEASON2015","Thu May 28 13:37:48 CEST 2015","2306","PURPLE","421","JUNGLE","NONE","false"
"2111566271","EUW1","RANKED_TEAM_5x5","SEASON2015","Sat May 16 20:39:03 CEST 2015","2753","PURPLE","421","JUNGLE","NONE","false"
"2110340876","EUW1","RANKED_SOLO_5x5","SEASON2015","Sat May 16 01:17:48 CEST 2015","1593","BLUE","421","JUNGLE","NONE","true"
"2104687379","EUW1","RANKED_SOLO_5x5","SEASON2015","Tue May 12 20:21:59 CEST 2015","2184","BLUE","421","JUNGLE","NONE","true"
"2104465787","EUW1","RANKED_SOLO_5x5","SEASON2015","Tue May 12 19:18:38 CEST 2015","2232","BLUE","421","JUNGLE","NONE","true"
"2103782960","EUW1","RANKED_SOLO_5x5","SEASON2015","Tue May 12 01:08:58 CEST 2015","2157","PURPLE","421","JUNGLE","NONE","true"
"2103753466","EUW1","RANKED_SOLO_5x5","SEASON2015","Mon May 11 23:59:38 CEST 2015","1320","BLUE","421","JUNGLE","NONE","false"
"2102336376","EUW1","RANKED_SOLO_5x5","SEASON2015","Sun May 10 22:03:18 CEST 2015","3015","BLUE","111","BOTTOM","DUO_SUPPORT","true"
"2102244371","EUW1","RANKED_SOLO_5x5","SEASON2015","Sun May 10 20:58:28 CEST 2015","3241","BLUE","150","TOP","SOLO","false"
"2102111815","EUW1","RANKED_SOLO_5x5","SEASON2015","Sun May 10 19:18:34 CEST 2015","2192","PURPLE","421","JUNGLE","NONE","true"
"2102043217","EUW1","RANKED_SOLO_5x5","SEASON2015","Sun May 10 18:31:28 CEST 2015","2261","PURPLE","421","JUNGLE","NONE","false"
"2099335383","EUW1","RANKED_SOLO_5x5","SEASON2015","Sat May 09 00:15:41 CEST 2015","2448","BLUE","44","BOTTOM","DUO_SUPPORT","true"
"2099291368","EUW1","RANKED_SOLO_5x5","SEASON2015","Fri May 08 23:32:13 CEST 2015","2084","PURPLE","111","BOTTOM","DUO_SUPPORT","false"
"2099078490","EUW1","RANKED_SOLO_5x5","SEASON2015","Fri May 08 21:13:21 CEST 2015","2327","PURPLE","421","JUNGLE","NONE","true"
"2097965550","EUW1","RANKED_SOLO_5x5","SEASON2015","Fri May 08 03:11:35 CEST 2015","2296","BLUE","421","JUNGLE","NONE","true"
"2096806459","EUW1","RANKED_SOLO_5x5","SEASON2015","Thu May 07 13:57:36 CEST 2015","2158","PURPLE","421","JUNGLE","NONE","true"
"2096489272","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed May 06 23:04:01 CEST 2015","2579","PURPLE","111","BOTTOM","DUO_SUPPORT","true"
"2095335870","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed May 06 03:36:16 CEST 2015","2303","PURPLE","59","JUNGLE","NONE","false"
"2095332447","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed May 06 02:57:53 CEST 2015","1883","PURPLE","23","JUNGLE","NONE","false"
"2093854538","EUW1","RANKED_SOLO_5x5","SEASON2015","Mon May 04 22:35:51 CEST 2015","2278","PURPLE","154","JUNGLE","NONE","true"
"2093784677","EUW1","RANKED_SOLO_5x5","SEASON2015","Mon May 04 21:39:06 CEST 2015","2840","BLUE","236","BOTTOM","DUO_CARRY","false"
"2091248626","EUW1","RANKED_SOLO_5x5","SEASON2015","Sun May 03 06:57:07 CEST 2015","2505","PURPLE","44","BOTTOM","DUO_SUPPORT","true"
"2091142606","EUW1","RANKED_SOLO_5x5","SEASON2015","Sun May 03 00:45:05 CEST 2015","2151","BLUE","59","JUNGLE","NONE","false"
"2088219375","EUW1","RANKED_SOLO_5x5","SEASON2015","Fri May 01 03:21:31 CEST 2015","1734","BLUE","111","BOTTOM","DUO_SUPPORT","true"
"2086351241","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed Apr 29 22:20:08 CEST 2015","2595","BLUE","69","MID","SOLO","true"
"2085779846","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed Apr 29 13:55:08 CEST 2015","2670","BLUE","23","TOP","SOLO","true"
"2085760958","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed Apr 29 12:10:40 CEST 2015","2667","PURPLE","421","JUNGLE","NONE","false"
"2085745036","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed Apr 29 11:29:48 CEST 2015","1897","PURPLE","111","BOTTOM","DUO","false"
"2083287646","EUW1","RANKED_SOLO_5x5","SEASON2015","Mon Apr 27 20:41:06 CEST 2015","2606","BLUE","150","JUNGLE","NONE","true"
"2082555470","EUW1","RANKED_SOLO_5x5","SEASON2015","Sun Apr 26 22:44:31 CEST 2015","1862","BLUE","113","JUNGLE","NONE","true"
"2082486018","EUW1","RANKED_SOLO_5x5","SEASON2015","Sun Apr 26 21:50:21 CEST 2015","2826","PURPLE","23","TOP","SOLO","false"
"2081907516","EUW1","RANKED_SOLO_5x5","SEASON2015","Sun Apr 26 18:46:42 CEST 2015","3064","PURPLE","23","JUNGLE","NONE","true"
"2080710495","EUW1","RANKED_SOLO_5x5","SEASON2015","Sat Apr 25 21:24:03 CEST 2015","2907","PURPLE","59","JUNGLE","NONE","true"
"2080508818","EUW1","RANKED_SOLO_5x5","SEASON2015","Sat Apr 25 20:36:46 CEST 2015","2185","PURPLE","23","JUNGLE","NONE","false"
"2080443783","EUW1","RANKED_SOLO_5x5","SEASON2015","Sat Apr 25 19:51:36 CEST 2015","2183","PURPLE","23","TOP","SOLO","false"
"2078930807","EUW1","RANKED_SOLO_5x5","SEASON2015","Fri Apr 24 19:39:56 CEST 2015","2592","PURPLE","421","JUNGLE","NONE","true"
"2078877360","EUW1","RANKED_SOLO_5x5","SEASON2015","Fri Apr 24 18:59:37 CEST 2015","1823","PURPLE","267","BOTTOM","DUO_SUPPORT","false"
"2077968668","EUW1","RANKED_SOLO_5x5","SEASON2015","Thu Apr 23 22:46:56 CEST 2015","2313","BLUE","23","TOP","SOLO","true"
"2071627002","EUW1","RANKED_SOLO_5x5","SEASON2015","Sat Apr 18 21:51:35 CEST 2015","1963","PURPLE","23","JUNGLE","NONE","true"
"2070101367","EUW1","RANKED_SOLO_5x5","SEASON2015","Fri Apr 17 21:11:53 CEST 2015","2104","PURPLE","31","MID","SOLO","true"
"2069050176","EUW1","RANKED_SOLO_5x5","SEASON2015","Fri Apr 17 02:11:22 CEST 2015","2421","PURPLE","421","JUNGLE","NONE","true"
"2069044538","EUW1","RANKED_SOLO_5x5","SEASON2015","Fri Apr 17 01:38:13 CEST 2015","1451","BLUE","21","BOTTOM","DUO_CARRY","false"
"2068973121","EUW1","RANKED_SOLO_5x5","SEASON2015","Thu Apr 16 23:32:38 CEST 2015","1927","PURPLE","23","JUNGLE","NONE","false"
"2068918380","EUW1","RANKED_SOLO_5x5","SEASON2015","Thu Apr 16 22:40:37 CEST 2015","2251","BLUE","23","JUNGLE","NONE","true"
"2068868781","EUW1","RANKED_SOLO_5x5","SEASON2015","Thu Apr 16 21:55:10 CEST 2015","1984","BLUE","111","BOTTOM","DUO_SUPPORT","false"
"2068756405","EUW1","RANKED_SOLO_5x5","SEASON2015","Thu Apr 16 20:43:10 CEST 2015","3663","BLUE","23","JUNGLE","NONE","false"
"2067886341","EUW1","RANKED_SOLO_5x5","SEASON2015","Thu Apr 16 00:49:28 CEST 2015","2206","PURPLE","23","MID","SOLO","true"
"2067829697","EUW1","RANKED_SOLO_5x5","SEASON2015","Thu Apr 16 00:19:12 CEST 2015","1223","PURPLE","21","BOTTOM","DUO_CARRY","false"
"2067747014","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed Apr 15 23:31:28 CEST 2015","2233","PURPLE","69","MID","SOLO","false"
"2067680169","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed Apr 15 22:51:50 CEST 2015","1891","PURPLE","23","JUNGLE","NONE","false"
"2065774351","EUW1","RANKED_SOLO_5x5","SEASON2015","Tue Apr 14 02:55:31 CEST 2015","2181","BLUE","69","MID","SOLO","true"
"2061320024","EUW1","RANKED_SOLO_5x5","SEASON2015","Sat Apr 11 01:56:58 CEST 2015","1732","BLUE","23","JUNGLE","NONE","true"
"2054195990","EUW1","RANKED_SOLO_5x5","SEASON2015","Mon Apr 06 18:26:21 CEST 2015","2933","BLUE","69","MID","SOLO","true"
"2048829173","EUW1","RANKED_SOLO_5x5","SEASON2015","Sat Apr 04 19:52:44 CEST 2015","2080","PURPLE","23","JUNGLE","NONE","true"
"2048612382","EUW1","RANKED_SOLO_5x5","SEASON2015","Sat Apr 04 17:26:58 CEST 2015","1633","BLUE","23","TOP","SOLO","true"
"2044441575","EUW1","RANKED_SOLO_5x5","SEASON2015","Thu Apr 02 18:56:46 CEST 2015","2155","PURPLE","1","MID","SOLO","true"
"2044370759","EUW1","RANKED_SOLO_5x5","SEASON2015","Thu Apr 02 18:16:19 CEST 2015","1805","PURPLE","44","BOTTOM","DUO_SUPPORT","true"
"2044024840","EUW1","RANKED_SOLO_5x5","SEASON2015","Thu Apr 02 14:38:46 CEST 2015","2393","BLUE","23","JUNGLE","NONE","true"
"2043898764","EUW1","RANKED_SOLO_5x5","SEASON2015","Thu Apr 02 13:05:58 CEST 2015","2146","PURPLE","23","JUNGLE","NONE","true"
"2043074154","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed Apr 01 23:27:45 CEST 2015","2316","PURPLE","23","JUNGLE","NONE","true"
"2042946094","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed Apr 01 22:41:47 CEST 2015","2053","BLUE","23","JUNGLE","NONE","true"
"2042837178","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed Apr 01 21:46:05 CEST 2015","2336","PURPLE","69","MID","SOLO","false"
"2042749830","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed Apr 01 21:05:52 CEST 2015","1916","BLUE","23","TOP","SOLO","false"
"2042436505","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed Apr 01 18:30:25 CEST 2015","2198","BLUE","23","JUNGLE","NONE","true"
"2042273469","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed Apr 01 17:15:39 CEST 2015","1961","PURPLE","23","JUNGLE","NONE","false"
"2041808644","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed Apr 01 16:19:23 CEST 2015","2874","PURPLE","111","JUNGLE","NONE","true"
"2041672305","EUW1","RANKED_SOLO_5x5","SEASON2015","Wed Apr 01 15:14:32 CEST 2015","1803","BLUE","23","JUNGLE","NONE","true"
"2041022293","EUW1","RANKED_SOLO_5x5","SEASON2015","Tue Mar 31 23:38:55 CEST 2015","1659","PURPLE","23","JUNGLE","NONE","true"
"2040647322","EUW1","RANKED_SOLO_5x5","SEASON2015","Tue Mar 31 22:23:59 CEST 2015","1660","BLUE","23","JUNGLE","NONE","false"
"2040489253","EUW1","RANKED_SOLO_5x5","SEASON2015","Tue Mar 31 21:32:14 CEST 2015","2481","BLUE","89","BOTTOM","DUO","false"
"2040427856","EUW1","RANKED_SOLO_5x5","SEASON2015","Tue Mar 31 20:58:58 CEST 2015","1281","BLUE","23","TOP","SOLO","true"
"2040365602","EUW1","RANKED_SOLO_5x5","SEASON2015","Tue Mar 31 20:01:12 CEST 2015","2798","BLUE","23","JUNGLE","NONE","true"
"2040291980","EUW1","RANKED_SOLO_5x5","SEASON2015","Tue Mar 31 19:13:35 CEST 2015","2351","PURPLE","23","JUNGLE","NONE","true"
"2040218329","EUW1","RANKED_SOLO_5x5","SEASON2015","Tue Mar 31 18:27:22 CEST 2015","2152","BLUE","23","JUNGLE","NONE","true"
"2040098564","EUW1","RANKED_SOLO_5x5","SEASON2015","Tue Mar 31 17:20:36 CEST 2015","2175","PURPLE","23","JUNGLE","NONE","true"
"1983806791","EUW1","RANKED_SOLO_5x5","SEASON2015","Sun Feb 22 20:06:49 CET 2015","1628","BLUE","5","JUNGLE","NONE","true"
"1983749483","EUW1","RANKED_SOLO_5x5","SEASON2015","Sun Feb 22 19:27:44 CET 2015","1801","PURPLE","5","JUNGLE","NONE","true"
"1948381038","EUW1","RANKED_SOLO_5x5","SEASON2015","Sun Feb 01 00:50:04 CET 2015","3239","BLUE","69","MID","SOLO","true"
"1946356326","EUW1","RANKED_SOLO_5x5","SEASON2015","Sat Jan 31 02:09:31 CET 2015","2015","BLUE","23","TOP","SOLO","true"
"1940203827","EUW1","RANKED_SOLO_5x5","SEASON2015","Tue Jan 27 01:28:20 CET 2015","1802","BLUE","98","JUNGLE","NONE","false"
"1938810171","EUW1","RANKED_SOLO_5x5","SEASON2015","Mon Jan 26 02:07:26 CET 2015","1590","BLUE","98","JUNGLE","NONE","true"
"1903335829","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Fri Jan 02 18:59:45 CET 2015","1495","BLUE","5","JUNGLE","NONE","true"
"1903234227","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Fri Jan 02 17:39:44 CET 2015","2222","PURPLE","44","BOTTOM","DUO_SUPPORT","false"
"1903153286","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Fri Jan 02 16:51:41 CET 2015","2190","BLUE","5","JUNGLE","NONE","true"
"1903112265","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Fri Jan 02 16:17:13 CET 2015","1441","BLUE","122","TOP","SOLO","false"
"1902512889","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Fri Jan 02 01:05:44 CET 2015","1997","PURPLE","5","JUNGLE","NONE","true"
"1902423056","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Fri Jan 02 00:09:04 CET 2015","2827","PURPLE","5","JUNGLE","NONE","false"
"1902136158","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Thu Jan 01 22:06:27 CET 2015","2892","PURPLE","5","JUNGLE","NONE","false"
"1901885588","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Thu Jan 01 19:57:35 CET 2015","2772","BLUE","5","JUNGLE","NONE","true"
"1901809803","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Thu Jan 01 19:03:43 CET 2015","1964","BLUE","102","JUNGLE","NONE","false"
"1901690956","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Thu Jan 01 16:54:43 CET 2015","3012","BLUE","5","JUNGLE","NONE","false"
"1900694340","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Wed Dec 31 18:16:07 CET 2014","2634","PURPLE","5","JUNGLE","NONE","true"
"1899657811","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Wed Dec 31 00:26:26 CET 2014","2480","PURPLE","5","JUNGLE","NONE","false"
"1899609368","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Tue Dec 30 23:40:34 CET 2014","2154","BLUE","5","JUNGLE","NONE","false"
"1889617642","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Wed Dec 24 16:16:01 CET 2014","2303","PURPLE","5","JUNGLE","NONE","true"
"1888928135","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Wed Dec 24 03:56:35 CET 2014","1729","PURPLE","5","JUNGLE","NONE","true"
"1888915149","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Wed Dec 24 03:15:09 CET 2014","2001","PURPLE","5","JUNGLE","NONE","false"
"1887555275","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Tue Dec 23 13:29:28 CET 2014","3613","BLUE","5","JUNGLE","NONE","false"
"1886899085","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Tue Dec 23 00:13:16 CET 2014","2515","BLUE","5","JUNGLE","NONE","true"
"1886693107","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Mon Dec 22 22:03:17 CET 2014","1927","PURPLE","18","BOTTOM","DUO_CARRY","false"
"1886617962","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Mon Dec 22 21:34:31 CET 2014","1267","BLUE","44","BOTTOM","DUO_SUPPORT","false"
"1877711215","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Wed Dec 17 14:29:12 CET 2014","2243","BLUE","5","JUNGLE","NONE","true"
"1874759384","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Mon Dec 15 18:06:08 CET 2014","2670","BLUE","5","JUNGLE","NONE","false"
"1873522781","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sun Dec 14 18:18:21 CET 2014","2640","BLUE","44","BOTTOM","DUO_SUPPORT","true"
"1871570992","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sat Dec 13 22:40:45 CET 2014","1800","PURPLE","44","BOTTOM","DUO_SUPPORT","true"
"1871471256","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sat Dec 13 21:50:37 CET 2014","2345","PURPLE","23","JUNGLE","NONE","false"
"1871380863","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sat Dec 13 20:36:43 CET 2014","1947","PURPLE","5","JUNGLE","NONE","true"
"1867698294","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Thu Dec 11 19:50:27 CET 2014","2316","BLUE","44","BOTTOM","DUO_SUPPORT","true"
"1867682645","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Thu Dec 11 19:15:01 CET 2014","1656","PURPLE","5","JUNGLE","NONE","false"
"1867626647","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Thu Dec 11 18:26:56 CET 2014","2262","BLUE","75","JUNGLE","NONE","false"
"1867353603","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Thu Dec 11 13:42:03 CET 2014","2239","BLUE","5","JUNGLE","NONE","true"
"1866703707","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Wed Dec 10 22:01:34 CET 2014","1475","BLUE","53","BOTTOM","DUO_SUPPORT","true"
"1865444298","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Tue Dec 09 22:50:44 CET 2014","1956","PURPLE","19","JUNGLE","NONE","false"
"1865405257","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Tue Dec 09 22:08:52 CET 2014","2083","BLUE","5","JUNGLE","NONE","false"
"1865119657","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Tue Dec 09 20:10:49 CET 2014","1947","BLUE","103","MID","SOLO","true"
"1865036048","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Tue Dec 09 19:30:16 CET 2014","1682","PURPLE","5","JUNGLE","NONE","true"
"1864636490","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Tue Dec 09 15:37:33 CET 2014","1293","PURPLE","75","TOP","SOLO","true"
"1863980943","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Mon Dec 08 22:00:04 CET 2014","2061","BLUE","5","TOP","SOLO","false"
"1863894760","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Mon Dec 08 21:08:44 CET 2014","2427","PURPLE","16","BOTTOM","DUO_SUPPORT","false"
"1863769036","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Mon Dec 08 20:18:12 CET 2014","1248","PURPLE","5","JUNGLE","NONE","false"
"1863498339","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Mon Dec 08 18:19:10 CET 2014","2364","PURPLE","5","JUNGLE","NONE","true"
"1863429633","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Mon Dec 08 17:40:54 CET 2014","1297","BLUE","5","JUNGLE","NONE","true"
"1863304360","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Mon Dec 08 16:32:28 CET 2014","2442","BLUE","18","BOTTOM","DUO_CARRY","true"
"1863227763","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Mon Dec 08 15:33:02 CET 2014","2469","PURPLE","412","BOTTOM","DUO_SUPPORT","false"
"1860720614","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sat Dec 06 22:16:25 CET 2014","2193","BLUE","18","BOTTOM","DUO_CARRY","true"
"1860584133","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sat Dec 06 21:34:53 CET 2014","1815","BLUE","5","JUNGLE","NONE","true"
"1858881477","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Fri Dec 05 22:42:19 CET 2014","2128","PURPLE","5","JUNGLE","NONE","false"
"1858773397","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Fri Dec 05 21:54:02 CET 2014","2200","BLUE","5","JUNGLE","NONE","true"
"1858611119","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Fri Dec 05 20:26:52 CET 2014","3047","BLUE","5","JUNGLE","NONE","false"
"1858419506","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Fri Dec 05 19:22:27 CET 2014","2009","BLUE","53","BOTTOM","DUO_SUPPORT","false"
"1858361168","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Fri Dec 05 18:41:23 CET 2014","1932","PURPLE","44","BOTTOM","DUO_SUPPORT","false"
"1855997682","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Wed Dec 03 22:20:33 CET 2014","1993","BLUE","5","JUNGLE","NONE","true"
"1853674340","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Tue Dec 02 14:27:44 CET 2014","1218","BLUE","5","JUNGLE","NONE","true"
"1851922481","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sun Nov 30 23:31:28 CET 2014","1925","BLUE","266","TOP","SOLO","true"
"1850919899","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sun Nov 30 15:21:10 CET 2014","1957","BLUE","38","MID","SOLO","false"
"1850833231","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sun Nov 30 14:34:51 CET 2014","2244","BLUE","5","JUNGLE","NONE","true"
"1850559133","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sun Nov 30 12:25:33 CET 2014","1729","PURPLE","5","JUNGLE","NONE","true"
"1850523520","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sun Nov 30 11:42:02 CET 2014","2107","PURPLE","18","JUNGLE","NONE","false"
"1850339984","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sun Nov 30 09:39:01 CET 2014","3820","PURPLE","5","JUNGLE","NONE","true"
"1850375209","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sun Nov 30 08:58:37 CET 2014","1809","BLUE","5","JUNGLE","NONE","false"
"1850337628","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sun Nov 30 08:24:50 CET 2014","1487","PURPLE","5","JUNGLE","NONE","true"
"1850365087","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sun Nov 30 07:37:59 CET 2014","2134","BLUE","5","JUNGLE","NONE","false"
"1850336298","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sun Nov 30 07:05:00 CET 2014","1251","BLUE","5","JUNGLE","NONE","true"
"1850356634","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sun Nov 30 06:24:02 CET 2014","1629","PURPLE","80","TOP","SOLO","false"
"1850348239","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sun Nov 30 05:32:20 CET 2014","2532","PURPLE","44","BOTTOM","DUO_SUPPORT","false"
"1850344805","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Sun Nov 30 04:48:14 CET 2014","2004","BLUE","18","BOTTOM","DUO_CARRY","false"
"1843399590","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Wed Nov 26 14:53:45 CET 2014","2118","BLUE","412","BOTTOM","DUO_SUPPORT","false"
"1832400514","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Wed Nov 19 21:51:54 CET 2014","1214","BLUE","102","JUNGLE","NONE","false"
"1831493019","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Wed Nov 19 14:34:02 CET 2014","2468","BLUE","18","BOTTOM","DUO_CARRY","false"
"1823420258","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Fri Nov 14 15:14:43 CET 2014","2134","PURPLE","23","JUNGLE","NONE","false"
"1823311897","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Fri Nov 14 13:10:38 CET 2014","2499","PURPLE","254","JUNGLE","NONE","false"
"1823232680","EUW1","RANKED_SOLO_5x5","PRESEASON2015","Fri Nov 14 12:07:42 CET 2014","1638","PURPLE","18","BOTTOM","DUO_CARRY","true"
"1815514425","EUW1","RANKED_SOLO_5x5","SEASON2014","Sun Nov 09 21:00:14 CET 2014","2436","PURPLE","102","JUNGLE","NONE","false"
"1814960217","EUW1","RANKED_SOLO_5x5","SEASON2014","Sun Nov 09 18:02:57 CET 2014","2345","PURPLE","86","TOP","SOLO","true"
"1812440150","EUW1","RANKED_SOLO_5x5","SEASON2014","Sat Nov 08 14:17:51 CET 2014","1244","BLUE","32","JUNGLE","NONE","false"
"1812401055","EUW1","RANKED_SOLO_5x5","SEASON2014","Sat Nov 08 13:32:27 CET 2014","1778","PURPLE","32","JUNGLE","NONE","true"
"1811155331","EUW1","RANKED_SOLO_5x5","SEASON2014","Fri Nov 07 19:23:01 CET 2014","2195","BLUE","32","JUNGLE","NONE","true"
"1810461397","EUW1","RANKED_SOLO_5x5","SEASON2014","Fri Nov 07 14:15:26 CET 2014","1735","PURPLE","77","JUNGLE","NONE","false"
"1810407492","EUW1","RANKED_SOLO_5x5","SEASON2014","Fri Nov 07 13:39:17 CET 2014","1216","BLUE","18","BOTTOM","DUO_CARRY","false"
"1810357552","EUW1","RANKED_SOLO_5x5","SEASON2014","Fri Nov 07 13:10:30 CET 2014","1239","PURPLE","86","TOP","SOLO","false"
"1810344262","EUW1","RANKED_SOLO_5x5","SEASON2014","Fri Nov 07 12:27:25 CET 2014","1977","PURPLE","92","JUNGLE","NONE","false"
"1810308700","EUW1","RANKED_SOLO_5x5","SEASON2014","Fri Nov 07 11:49:34 CET 2014","1774","BLUE","102","TOP","SOLO","false"
"1809043957","EUW1","RANKED_SOLO_5x5","SEASON2014","Thu Nov 06 14:24:23 CET 2014","1791","BLUE","44","BOTTOM","DUO_SUPPORT","false"
"1808979712","EUW1","RANKED_SOLO_5x5","SEASON2014","Thu Nov 06 13:04:13 CET 2014","1591","PURPLE","86","TOP","SOLO","true"
"1807748531","EUW1","RANKED_SOLO_5x5","SEASON2014","Wed Nov 05 14:40:28 CET 2014","2207","BLUE","44","BOTTOM","DUO_SUPPORT","true"
"1806685960","EUW1","RANKED_SOLO_5x5","SEASON2014","Tue Nov 04 20:23:35 CET 2014","1955","BLUE","119","BOTTOM","DUO_CARRY","true"
"1805838404","EUW1","RANKED_SOLO_5x5","SEASON2014","Tue Nov 04 10:50:37 CET 2014","2912","PURPLE","86","TOP","SOLO","true"
"1805741211","EUW1","RANKED_SOLO_5x5","SEASON2014","Tue Nov 04 02:32:37 CET 2014","2471","PURPLE","18","BOTTOM","SOLO","false"
"1805694395","EUW1","RANKED_SOLO_5x5","SEASON2014","Tue Nov 04 02:00:54 CET 2014","1401","BLUE","54","TOP","SOLO","false"
"1805516277","EUW1","RANKED_SOLO_5x5","SEASON2014","Mon Nov 03 22:55:45 CET 2014","2966","BLUE","126","TOP","SOLO","false"
"1805449856","EUW1","RANKED_SOLO_5x5","SEASON2014","Mon Nov 03 22:14:35 CET 2014","1917","PURPLE","236","BOTTOM","DUO_CARRY","false"
"1805401300","EUW1","RANKED_SOLO_5x5","SEASON2014","Mon Nov 03 21:36:15 CET 2014","1788","BLUE","133","BOTTOM","DUO","false"
"1805226933","EUW1","RANKED_SOLO_5x5","SEASON2014","Mon Nov 03 20:28:02 CET 2014","1232","BLUE","102","JUNGLE","NONE","false"
"1804691562","EUW1","RANKED_SOLO_5x5","SEASON2014","Mon Nov 03 15:07:41 CET 2014","1660","BLUE","59","JUNGLE","NONE","true"
